"iri","val"
"http://purl.obolibrary.org/obo/PATO_0001402",8
"http://purl.obolibrary.org/obo/PATO_0001403",1
"http://purl.obolibrary.org/obo/PATO_0001404",2
"http://purl.obolibrary.org/obo/PATO_0001405",8
"http://purl.obolibrary.org/obo/PATO_0001406",4
"http://purl.obolibrary.org/obo/PATO_0001407",6
"http://purl.obolibrary.org/obo/PATO_0001408",1
"http://purl.obolibrary.org/obo/PATO_0001409",2
"http://purl.obolibrary.org/obo/PATO_0001410",6
"http://purl.obolibrary.org/obo/PATO_0001411",1
"http://purl.obolibrary.org/obo/PATO_0001412",2
"http://purl.obolibrary.org/obo/PATO_0001413",2
"http://purl.obolibrary.org/obo/PATO_0001414",2
"http://purl.obolibrary.org/obo/PATO_0001415",2
"http://purl.obolibrary.org/obo/PATO_0001416",1
"http://purl.obolibrary.org/obo/PATO_0001417",1
"http://purl.obolibrary.org/obo/PATO_0001418",1
"http://purl.obolibrary.org/obo/PATO_0001419",1
"http://purl.obolibrary.org/obo/PATO_0001420",2
"http://purl.obolibrary.org/obo/PATO_0001421",6
"http://purl.obolibrary.org/obo/PATO_0001422",9
"http://purl.obolibrary.org/obo/PATO_0001423",1
"http://purl.obolibrary.org/obo/PATO_0001428",3
"http://purl.obolibrary.org/obo/PATO_0001429",2
"http://purl.obolibrary.org/obo/PATO_0001430",1
"http://purl.obolibrary.org/obo/PATO_0001432",1
"http://purl.obolibrary.org/obo/PATO_0001433",2
"http://purl.obolibrary.org/obo/PATO_0001434",1
"http://purl.obolibrary.org/obo/PATO_0001435",2
"http://purl.obolibrary.org/obo/PATO_0001439",3
"http://purl.obolibrary.org/obo/PATO_0001442",3
"http://purl.obolibrary.org/obo/PATO_0001444",8
"http://purl.obolibrary.org/obo/PATO_0001445",1
"http://purl.obolibrary.org/obo/PATO_0001446",1
"http://purl.obolibrary.org/obo/PATO_0001447",4
"http://purl.obolibrary.org/obo/PATO_0001448",2
"http://purl.obolibrary.org/obo/PATO_0001449",2
"http://purl.obolibrary.org/obo/PATO_0001450",3
"http://purl.obolibrary.org/obo/PATO_0001453",5
"http://purl.obolibrary.org/obo/PATO_0001455",1
"http://purl.obolibrary.org/obo/PATO_0001456",1
"http://purl.obolibrary.org/obo/PATO_0001457",4
"http://purl.obolibrary.org/obo/PATO_0001461",3
"http://purl.obolibrary.org/obo/PATO_0001462",2
"http://purl.obolibrary.org/obo/PATO_0001463",3
"http://purl.obolibrary.org/obo/PATO_0001464",6
"http://purl.obolibrary.org/obo/PATO_0001465",2
"http://purl.obolibrary.org/obo/PATO_0001466",2
"http://purl.obolibrary.org/obo/PATO_0001467",1
"http://purl.obolibrary.org/obo/PATO_0001468",3
"http://purl.obolibrary.org/obo/PATO_0001469",2
"http://purl.obolibrary.org/obo/PATO_0001470",6
"http://purl.obolibrary.org/obo/PATO_0001472",4
"http://purl.obolibrary.org/obo/PATO_0001473",3
"http://purl.obolibrary.org/obo/PATO_0001474",1
"http://purl.obolibrary.org/obo/PATO_0001475",1
"http://purl.obolibrary.org/obo/PATO_0001476",3
"http://purl.obolibrary.org/obo/PATO_0001477",4
"http://purl.obolibrary.org/obo/PATO_0001478",2
