"iri","val"
"http://purl.obolibrary.org/obo/PATO_0001461",2
"http://purl.obolibrary.org/obo/PATO_0001464",5
"http://purl.obolibrary.org/obo/PATO_0001470",16
"http://purl.obolibrary.org/obo/PATO_0001472",5
"http://purl.obolibrary.org/obo/PATO_0001475",18
"http://purl.obolibrary.org/obo/PATO_0001476",18
"http://purl.obolibrary.org/obo/PATO_0001477",3
"http://purl.obolibrary.org/obo/PATO_0001481",12
"http://purl.obolibrary.org/obo/PATO_0001490",9
"http://purl.obolibrary.org/obo/PATO_0001492",3
"http://purl.obolibrary.org/obo/PATO_0001495",3
"http://purl.obolibrary.org/obo/PATO_0001496",5
"http://purl.obolibrary.org/obo/PATO_0001497",2
"http://purl.obolibrary.org/obo/PATO_0001502",4
"http://purl.obolibrary.org/obo/PATO_0001504",2
"http://purl.obolibrary.org/obo/PATO_0001509",81
"http://purl.obolibrary.org/obo/PATO_0001510",13
"http://purl.obolibrary.org/obo/PATO_0001511",62
"http://purl.obolibrary.org/obo/PATO_0001521",2
"http://purl.obolibrary.org/obo/PATO_0001546",40
"http://purl.obolibrary.org/obo/PATO_0001547",23
"http://purl.obolibrary.org/obo/PATO_0001548",22
"http://purl.obolibrary.org/obo/PATO_0001549",58
"http://purl.obolibrary.org/obo/PATO_0001550",8
"http://purl.obolibrary.org/obo/PATO_0001551",11
"http://purl.obolibrary.org/obo/PATO_0001552",10
"http://purl.obolibrary.org/obo/PATO_0001555",31
"http://purl.obolibrary.org/obo/PATO_0001558",34
"http://purl.obolibrary.org/obo/PATO_0001559",8
"http://purl.obolibrary.org/obo/PATO_0001564",41
"http://purl.obolibrary.org/obo/PATO_0001570",3
"http://purl.obolibrary.org/obo/PATO_0001574",5
"http://purl.obolibrary.org/obo/PATO_0001583",5
"http://purl.obolibrary.org/obo/PATO_0001584",5
"http://purl.obolibrary.org/obo/PATO_0001585",4
"http://purl.obolibrary.org/obo/PATO_0001591",7
"http://purl.obolibrary.org/obo/PATO_0001595",13
"http://purl.obolibrary.org/obo/PATO_0001596",4
"http://purl.obolibrary.org/obo/PATO_0001597",3
"http://purl.obolibrary.org/obo/PATO_0001598",6
"http://purl.obolibrary.org/obo/PATO_0001599",4
"http://purl.obolibrary.org/obo/PATO_0001603",5
"http://purl.obolibrary.org/obo/PATO_0001604",5
"http://purl.obolibrary.org/obo/PATO_0001624",7
"http://purl.obolibrary.org/obo/PATO_0001625",4
"http://purl.obolibrary.org/obo/PATO_0001632",4
"http://purl.obolibrary.org/obo/PATO_0001633",4
"http://purl.obolibrary.org/obo/PATO_0001650",59
"http://purl.obolibrary.org/obo/PATO_0001651",8
"http://purl.obolibrary.org/obo/PATO_0001652",5
"http://purl.obolibrary.org/obo/PATO_0001655",26
"http://purl.obolibrary.org/obo/PATO_0001657",22
"http://purl.obolibrary.org/obo/PATO_0001662",16
"http://purl.obolibrary.org/obo/PATO_0001674",2
"http://purl.obolibrary.org/obo/PATO_0001675",4
"http://purl.obolibrary.org/obo/PATO_0001676",4
"http://purl.obolibrary.org/obo/PATO_0001677",4
"http://purl.obolibrary.org/obo/PATO_0001678",11
"http://purl.obolibrary.org/obo/PATO_0001680",2
"http://purl.obolibrary.org/obo/PATO_0001681",2
"http://purl.obolibrary.org/obo/PATO_0001682",2
"http://purl.obolibrary.org/obo/PATO_0001687",29
"http://purl.obolibrary.org/obo/PATO_0001688",8
"http://purl.obolibrary.org/obo/PATO_0001689",8
"http://purl.obolibrary.org/obo/PATO_0001701",2
"http://purl.obolibrary.org/obo/PATO_0001706",3
"http://purl.obolibrary.org/obo/PATO_0001707",12
"http://purl.obolibrary.org/obo/PATO_0001708",126
"http://purl.obolibrary.org/obo/PATO_0001709",29
"http://purl.obolibrary.org/obo/PATO_0001710",32
"http://purl.obolibrary.org/obo/PATO_0001716",3
"http://purl.obolibrary.org/obo/PATO_0001717",2
"http://purl.obolibrary.org/obo/PATO_0001718",2
"http://purl.obolibrary.org/obo/PATO_0001729",5
"http://purl.obolibrary.org/obo/PATO_0001734",3
"http://purl.obolibrary.org/obo/PATO_0001739",104
"http://purl.obolibrary.org/obo/PATO_0001740",2
"http://purl.obolibrary.org/obo/PATO_0001744",2
"http://purl.obolibrary.org/obo/PATO_0001745",2
"http://purl.obolibrary.org/obo/PATO_0001746",2
"http://purl.obolibrary.org/obo/PATO_0001747",2
"http://purl.obolibrary.org/obo/PATO_0001749",2
"http://purl.obolibrary.org/obo/PATO_0001752",5
"http://purl.obolibrary.org/obo/PATO_0001754",3
