"iri","val"
"http://purl.obolibrary.org/obo/PATO_0001043",10
"http://purl.obolibrary.org/obo/PATO_0001046",6
"http://purl.obolibrary.org/obo/PATO_0001051",2
"http://purl.obolibrary.org/obo/PATO_0001052",4
"http://purl.obolibrary.org/obo/PATO_0001152",2
"http://purl.obolibrary.org/obo/PATO_0001154",63
"http://purl.obolibrary.org/obo/PATO_0001159",194
"http://purl.obolibrary.org/obo/PATO_0001161",3
"http://purl.obolibrary.org/obo/PATO_0001162",251
"http://purl.obolibrary.org/obo/PATO_0001163",258
"http://purl.obolibrary.org/obo/PATO_0001164",6
"http://purl.obolibrary.org/obo/PATO_0001167",48
"http://purl.obolibrary.org/obo/PATO_0001171",1
"http://purl.obolibrary.org/obo/PATO_0001178",27
"http://purl.obolibrary.org/obo/PATO_0001191",1
"http://purl.obolibrary.org/obo/PATO_0001192",14
"http://purl.obolibrary.org/obo/PATO_0001193",1
"http://purl.obolibrary.org/obo/PATO_0001194",1
"http://purl.obolibrary.org/obo/PATO_0001195",1
"http://purl.obolibrary.org/obo/PATO_0001196",1
"http://purl.obolibrary.org/obo/PATO_0001199",18
"http://purl.obolibrary.org/obo/PATO_0001200",2
"http://purl.obolibrary.org/obo/PATO_0001201",2
"http://purl.obolibrary.org/obo/PATO_0001206",2
"http://purl.obolibrary.org/obo/PATO_0001227",11
"http://purl.obolibrary.org/obo/PATO_0001229",2
"http://purl.obolibrary.org/obo/PATO_0001230",75
"http://purl.obolibrary.org/obo/PATO_0001233",1
"http://purl.obolibrary.org/obo/PATO_0001234",2
"http://purl.obolibrary.org/obo/PATO_0001236",1580
"http://purl.obolibrary.org/obo/PATO_0001237",17
"http://purl.obolibrary.org/obo/PATO_0001238",2
"http://purl.obolibrary.org/obo/PATO_0001241",434
"http://purl.obolibrary.org/obo/PATO_0001242",1
"http://purl.obolibrary.org/obo/PATO_0001251",1
"http://purl.obolibrary.org/obo/PATO_0001259",2
"http://purl.obolibrary.org/obo/PATO_0001266",1
"http://purl.obolibrary.org/obo/PATO_0001272",1
"http://purl.obolibrary.org/obo/PATO_0001284",1
"http://purl.obolibrary.org/obo/PATO_0001286",3
"http://purl.obolibrary.org/obo/PATO_0001287",1
"http://purl.obolibrary.org/obo/PATO_0001290",1
"http://purl.obolibrary.org/obo/PATO_0001291",1
"http://purl.obolibrary.org/obo/PATO_0001296",2
"http://purl.obolibrary.org/obo/PATO_0001297",3
"http://purl.obolibrary.org/obo/PATO_0001299",2
"http://purl.obolibrary.org/obo/PATO_0001300",5
"http://purl.obolibrary.org/obo/PATO_0001301",1
"http://purl.obolibrary.org/obo/PATO_0001303",5
"http://purl.obolibrary.org/obo/PATO_0001305",37
"http://purl.obolibrary.org/obo/PATO_0001306",19
"http://purl.obolibrary.org/obo/PATO_0001309",70
"http://purl.obolibrary.org/obo/PATO_0001320",8
"http://purl.obolibrary.org/obo/PATO_0001321",2
"http://purl.obolibrary.org/obo/PATO_0001322",1
"http://purl.obolibrary.org/obo/PATO_0001323",59
"http://purl.obolibrary.org/obo/PATO_0001324",23
