"iri","val"
"http://purl.obolibrary.org/obo/PATO_0000300",37
"http://purl.obolibrary.org/obo/PATO_0000301",1
"http://purl.obolibrary.org/obo/PATO_0000302",1
"http://purl.obolibrary.org/obo/PATO_0000303",13
"http://purl.obolibrary.org/obo/PATO_0000304",49
"http://purl.obolibrary.org/obo/PATO_0000305",1
"http://purl.obolibrary.org/obo/PATO_0000306",1
"http://purl.obolibrary.org/obo/PATO_0000307",1
"http://purl.obolibrary.org/obo/PATO_0000308",37
"http://purl.obolibrary.org/obo/PATO_0000309",60
"http://purl.obolibrary.org/obo/PATO_0000310",1
"http://purl.obolibrary.org/obo/PATO_0000311",1
"http://purl.obolibrary.org/obo/PATO_0000312",1
"http://purl.obolibrary.org/obo/PATO_0000313",1
"http://purl.obolibrary.org/obo/PATO_0000314",1
"http://purl.obolibrary.org/obo/PATO_0000315",1
"http://purl.obolibrary.org/obo/PATO_0000316",1
"http://purl.obolibrary.org/obo/PATO_0000317",83
"http://purl.obolibrary.org/obo/PATO_0000318",39
"http://purl.obolibrary.org/obo/PATO_0000319",4
"http://purl.obolibrary.org/obo/PATO_0000320",94
"http://purl.obolibrary.org/obo/PATO_0000321",12
"http://purl.obolibrary.org/obo/PATO_0000322",95
"http://purl.obolibrary.org/obo/PATO_0000323",127
"http://purl.obolibrary.org/obo/PATO_0000324",83
"http://purl.obolibrary.org/obo/PATO_0000325",1
"http://purl.obolibrary.org/obo/PATO_0000326",1
"http://purl.obolibrary.org/obo/PATO_0000327",17
"http://purl.obolibrary.org/obo/PATO_0000328",50
"http://purl.obolibrary.org/obo/PATO_0000329",3
"http://purl.obolibrary.org/obo/PATO_0000330",204
"http://purl.obolibrary.org/obo/PATO_0000331",18
"http://purl.obolibrary.org/obo/PATO_0000332",1
"http://purl.obolibrary.org/obo/PATO_0000333",66
"http://purl.obolibrary.org/obo/PATO_0000334",1
"http://purl.obolibrary.org/obo/PATO_0000335",1
"http://purl.obolibrary.org/obo/PATO_0000336",11
"http://purl.obolibrary.org/obo/PATO_0000337",28
"http://purl.obolibrary.org/obo/PATO_0000338",1
"http://purl.obolibrary.org/obo/PATO_0000339",1
"http://purl.obolibrary.org/obo/PATO_0000340",1
